2.593194834482219213e-01,3.276865961730102694e-01,2.268879401133880869e-01,6.136891623634214282e-02,4.882708579304870927e-03,3.128875593789702536e-02,3.656359161673053935e-03,4.276744317043518206e-02,3.209717202497776312e-02,1.004462515474970064e-02
3.313613232322101809e-01,2.772594017705352076e-01,2.453806788340199552e-01,2.954711509714480142e-02,3.940247475734335626e-03,1.221222008313591761e-02,2.312498327775681928e-02,3.063209988651508105e-04,9.907514898961489527e-03,6.696019433163616363e-02
3.808152045274491027e-01,3.613795153245399350e-01,1.655203426866692917e-01,1.887855807497136953e-02,4.128428546949775360e-03,9.907238685023554009e-03,1.023000124403185057e-03,2.537501051175984276e-02,1.249417240802048329e-02,2.047852911021344480e-02
3.234241760132090526e-01,3.125998134344195045e-01,2.097881083582326112e-01,3.765724783626191868e-02,2.158266977644260343e-02,3.441343658291578372e-02,1.662547794655409731e-03,8.655229805509359262e-03,3.773348867074627355e-02,1.248328172760750261e-02
2.711858134293180234e-01,4.200775856168294520e-01,1.806290511443684466e-01,3.965994247527116628e-02,1.312314895071103188e-02,2.793724664858641699e-03,3.077534223239741448e-02,3.483323229616418215e-02,5.241793128156002970e-04,6.397979877265996644e-03
5.258342939976043962e-01,1.870908116048376757e-01,2.127377584683549094e-01,1.253929132423100765e-02,9.687066445130249753e-03,3.715961566435893679e-03,3.556194910180511537e-02,5.151036899150294480e-03,1.297691563015321986e-03,6.384139029435046894e-03
4.243260047397396373e-01,3.068954692690856190e-01,1.764001661901041518e-01,4.445423335286513393e-03,8.337297197376738675e-03,3.109879931398385963e-02,1.663077563822864743e-02,3.017023969541454687e-03,2.186437213246422706e-02,6.984668214188916903e-03
3.710183263429585043e-01,3.768712760746071866e-01,1.160800433141588872e-01,4.863433081348363107e-02,3.573818658500484049e-03,5.145306333108262686e-02,4.436299474837278323e-03,9.249494775828749366e-04,2.583252795574703803e-02,1.175364557041286935e-03
4.629546240711411298e-01,2.023328960312144598e-01,2.354034384374730227e-01,1.061258618018023556e-02,3.918498157369060242e-04,3.162317594006108790e-02,1.204999111750979478e-02,1.427391365770588894e-02,2.761178469130418957e-03,2.759634627984707336e-02
3.591597120365158102e-01,2.816789992536651854e-01,2.546095661764772866e-01,2.823941888820269072e-02,7.725685282131517298e-03,2.715870929058421951e-02,1.196021563493649721e-02,2.635740903350614929e-03,1.336957967554860613e-03,2.549499456658126800e-02
3.893470238998834598e-01,2.216275483451597417e-01,2.292011288096157673e-01,2.181921991860098775e-02,3.580490256971115282e-02,1.927999351923710691e-02,2.954432675536907901e-02,3.048834597575041799e-02,1.792403339085932301e-02,4.963476815813199633e-03
3.051598307708389135e-01,2.434960503043384905e-01,2.284287904826914628e-01,8.180550404011971422e-02,1.274967603435620336e-02,2.774578404308033347e-02,2.397532702427319570e-02,3.191717832316155051e-02,8.118053192507052040e-03,3.660380578463307000e-02
2.952391906671355537e-01,4.300908766138438200e-01,1.940983400263039671e-01,1.270513164238637471e-02,1.150670606473096214e-02,1.801651414955410604e-02,1.675289347220666747e-02,5.997852894973510797e-03,1.261477644523459167e-02,2.977718023630380063e-03
4.766593560458222134e-01,3.094973700589948584e-01,1.510729886044442360e-01,2.170793113737346999e-02,3.496765848049188802e-03,3.542574796888388333e-03,1.134923130898245642e-04,1.889895750157706208e-02,1.107431841966446950e-02,3.936245274096313029e-03
2.889848551897893913e-01,3.561993662594778454e-01,2.358518156609946403e-01,3.739839808038088881e-02,4.763964010416980518e-03,1.434052902505106514e-04,2.760988263815916319e-02,2.941735481210416836e-02,2.546187803854388105e-03,1.708477025457206741e-02
4.485876632282251864e-01,1.917911378700272174e-01,2.357703332208679337e-01,1.635570072106714776e-02,1.298816454853709418e-02,3.126550663269653946e-02,1.430945594448742924e-03,3.065230290507340444e-02,9.282269479905992660e-03,2.187597579915059529e-02
3.124258766738161053e-01,2.155476662841223912e-01,1.890573038000953610e-01,2.894029264798298612e-02,3.397398090785547220e-02,4.439397648385205730e-02,4.960373329279323118e-02,1.911230756459196892e-02,7.933277655979213694e-02,2.761208578509827608e-02
